leg_id,term,type,start,end,state,party,first,last,gender,terms,birthday
M000403,4,House,1905-12-04,1907-03-03,NJ,Democrat,Allan,McDermott,M,4,1854-03-30
M000584,1,House,1903-11-09,1905-03-03,MA,Democrat,William,McNary,M,2,1863-03-29
M000584,2,House,1905-12-04,1907-03-03,MA,Democrat,William,McNary,M,2,1863-03-29
M000691,1,House,1905-12-04,1907-03-03,IL,Republican,Anthony,Michalek,M,1,1878-01-16
M000798,1,House,1895-12-02,1897-03-03,WI,Republican,Edward,Minor,M,6,1840-12-13
M000798,2,House,1897-03-15,1899-03-03,WI,Republican,Edward,Minor,M,6,1840-12-13
M000798,3,House,1899-12-04,1901-03-03,WI,Republican,Edward,Minor,M,6,1840-12-13
M000798,4,House,1901-12-02,1903-03-03,WI,Republican,Edward,Minor,M,6,1840-12-13
M000798,5,House,1903-11-09,1905-03-03,WI,Republican,Edward,Minor,M,6,1840-12-13
M000798,6,House,1905-12-04,1907-03-03,WI,Republican,Edward,Minor,M,6,1840-12-13
M000854,1,House,1875-12-06,1877-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,2,House,1877-10-15,1879-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,3,House,1879-03-18,1881-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,4,House,1881-12-05,1883-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,5,House,1883-12-03,1885-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,6,House,1893-08-07,1895-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,7,House,1895-12-02,1897-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,8,Senate,1897-03-15,1899-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,9,Senate,1899-12-04,1905-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000854,10,Senate,1905-12-04,1911-03-03,MS,Democrat,Hernando,Money,M,10,1839-08-26
M000965,1,House,1899-12-04,1901-03-03,PA,Republican,Edward,Morrell,M,4,1863-08-07
M000965,2,House,1901-12-02,1903-03-03,PA,Republican,Edward,Morrell,M,4,1863-08-07
M000965,3,House,1903-11-09,1905-03-03,PA,Republican,Edward,Morrell,M,4,1863-08-07
M000965,4,House,1905-12-04,1907-03-03,PA,Republican,Edward,Morrell,M,4,1863-08-07
N000057,1,House,1901-12-02,1903-03-03,OH,Republican,Robert,Nevin,M,3,1850-05-05
N000057,2,House,1903-11-09,1905-03-03,OH,Republican,Robert,Nevin,M,3,1850-05-05
N000057,3,House,1905-12-04,1907-03-03,OH,Republican,Robert,Nevin,M,3,1850-05-05
O000132,1,House,1895-12-02,1897-03-03,WI,Republican,Theobald,Otjen,M,6,1851-10-27
O000132,2,House,1897-03-15,1899-03-03,WI,Republican,Theobald,Otjen,M,6,1851-10-27
O000132,3,House,1899-12-04,1901-03-03,WI,Republican,Theobald,Otjen,M,6,1851-10-27
O000132,4,House,1901-12-02,1903-03-03,WI,Republican,Theobald,Otjen,M,6,1851-10-27
O000132,5,House,1903-11-09,1905-03-03,WI,Republican,Theobald,Otjen,M,6,1851-10-27
O000132,6,House,1905-12-04,1907-03-03,WI,Republican,Theobald,Otjen,M,6,1851-10-27
P000115,1,House,1901-12-02,1903-03-03,PA,Republican,George,Patterson,M,3,1863-11-09
P000115,2,House,1903-11-09,1905-03-03,PA,Republican,George,Patterson,M,3,1863-11-09
P000115,3,House,1905-12-04,1907-03-03,PA,Republican,George,Patterson,M,3,1863-11-09
P000117,1,House,1903-11-09,1905-03-03,NC,Democrat,Gilbert,Patterson,M,2,1863-05-29
P000117,2,House,1905-12-04,1907-03-03,NC,Democrat,Gilbert,Patterson,M,2,1863-05-29
P000126,1,House,1901-12-02,1903-03-03,TN,Democrat,Malcolm,Patterson,M,3,1861-06-07
P000126,2,House,1903-11-09,1905-03-03,TN,Democrat,Malcolm,Patterson,M,3,1861-06-07
P000126,3,House,1905-12-04,1907-03-03,TN,Democrat,Malcolm,Patterson,M,3,1861-06-07
P000351,1,Senate,1905-12-04,1911-03-03,WA,Republican,Samuel,Piles,M,1,1858-12-28
P000356,1,House,1903-11-09,1905-03-03,TX,Democrat,John,Pinckney,M,2,1845-05-04
P000356,2,House,1905-12-04,1907-03-03,TX,Democrat,John,Pinckney,M,2,1845-05-04
P000547,1,Senate,1891-12-07,1893-03-03,VT,Republican,Redfield,Proctor,M,4,1831-06-01
P000547,2,Senate,1893-08-07,1899-03-03,VT,Republican,Redfield,Proctor,M,4,1831-06-01
P000547,3,Senate,1899-12-04,1905-03-03,VT,Republican,Redfield,Proctor,M,4,1831-06-01
P000547,4,Senate,1905-12-04,1909-03-03,VT,Republican,Redfield,Proctor,M,4,1831-06-01
R000223,1,House,1905-12-04,1907-03-03,KY,Democrat,James,Richardson,M,1,1858-07-01
R000286,1,House,1905-12-04,1907-03-03,IL,Republican,Zeno,Rives,M,1,1874-02-22
R000324,1,House,1887-12-05,1889-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,2,House,1889-12-02,1891-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,3,House,1891-12-07,1893-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,4,House,1893-08-07,1895-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,5,House,1895-12-02,1897-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,6,House,1897-03-15,1899-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,7,House,1899-12-04,1901-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,8,House,1901-12-02,1903-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,9,House,1903-11-09,1905-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000324,10,House,1905-12-04,1907-03-03,LA,Democrat,Samuel,Robertson,M,10,1852-01-01
R000513,1,House,1899-12-04,1901-03-03,NY,Democrat,Jacob,Ruppert,M,4,1867-08-05
R000513,2,House,1901-12-02,1903-03-03,NY,Democrat,Jacob,Ruppert,M,4,1867-08-05
R000513,3,House,1903-11-09,1905-03-03,NY,Democrat,Jacob,Ruppert,M,4,1867-08-05
R000513,4,House,1905-12-04,1907-03-03,NY,Democrat,Jacob,Ruppert,M,4,1867-08-05
S000027,1,House,1905-12-04,1907-03-03,PA,Republican,Edmund,Samuel,M,1,1857-11-27
S000134,1,House,1905-12-04,1907-03-03,PA,Republican,Gustav,Schneebeli,M,1,1853-05-23
S000182,1,Senate,1899-12-04,1905-03-03,WV,Republican,Nathan,Scott,M,2,1842-12-18
S000182,2,Senate,1905-12-04,1911-03-03,WV,Republican,Nathan,Scott,M,2,1842-12-18
S000195,1,House,1905-12-04,1907-03-03,OH,Republican,Thomas,Scroggy,M,1,1843-03-18
S000299,1,House,1905-12-04,1907-03-03,MO,Republican,Cassius,Shartel,M,1,1860-04-27
S000398,1,House,1893-08-07,1895-03-03,PA,Democrat,Joseph,Sibley,M,5,1850-02-18
S000398,2,House,1899-12-04,1901-03-03,PA,Democrat,Joseph,Sibley,M,5,1850-02-18
S000398,3,House,1901-12-02,1903-03-03,PA,Republican,Joseph,Sibley,M,5,1850-02-18
S000398,4,House,1903-11-09,1905-03-03,PA,Republican,Joseph,Sibley,M,5,1850-02-18
S000398,5,House,1905-12-04,1907-03-03,PA,Republican,Joseph,Sibley,M,5,1850-02-18
S000525,1,House,1897-03-15,1899-03-03,KY,Democrat,David,Smith,M,5,1854-12-19
S000525,2,House,1899-12-04,1901-03-03,KY,Democrat,David,Smith,M,5,1854-12-19
S000525,3,House,1901-12-02,1903-03-03,KY,Democrat,David,Smith,M,5,1854-12-19
S000525,4,House,1903-11-09,1905-03-03,KY,Democrat,David,Smith,M,5,1854-12-19
S000525,5,House,1905-12-04,1907-03-03,KY,Democrat,David,Smith,M,5,1854-12-19
S000618,1,House,1905-12-04,1907-03-03,MD,Democrat,Thomas,Smith,M,1,1850-09-03
S000635,1,House,1903-11-09,1905-03-03,PA,Republican,William,Smith,M,2,1859-06-13
S000635,2,House,1905-12-04,1907-03-03,PA,Republican,William,Smith,M,2,1859-06-13
S000645,1,House,1889-12-02,1891-03-03,OH,Republican,Martin,Smyser,M,2,1851-04-03
S000645,2,House,1905-12-04,1907-03-03,OH,Republican,Martin,Smyser,M,2,1851-04-03
S000684,1,House,1903-11-09,1905-03-03,VA,Democrat,Robert,Southall,M,2,1852-12-26
S000684,2,House,1905-12-04,1907-03-03,VA,Democrat,Robert,Southall,M,2,1852-12-26
S000687,1,House,1895-12-02,1897-03-03,OH,Republican,James,Southard,M,6,1851-01-20
S000687,2,House,1897-03-15,1899-03-03,OH,Republican,James,Southard,M,6,1851-01-20
S000687,3,House,1899-12-04,1901-03-03,OH,Republican,James,Southard,M,6,1851-01-20
S000687,4,House,1901-12-02,1903-03-03,OH,Republican,James,Southard,M,6,1851-01-20
S000687,5,House,1903-11-09,1905-03-03,OH,Republican,James,Southard,M,6,1851-01-20
S000687,6,House,1905-12-04,1907-03-03,OH,Republican,James,Southard,M,6,1851-01-20
S001055,1,House,1903-11-09,1905-03-03,MA,Democrat,John,Sullivan,M,2,1868-05-10
S001055,2,House,1905-12-04,1907-03-03,MA,Democrat,John,Sullivan,M,2,1868-05-10
T000026,1,Senate,1899-12-04,1905-03-03,FL,Democrat,James,Taliaferro,M,2,1847-09-30
T000026,2,Senate,1905-12-04,1911-03-03,FL,Democrat,James,Taliaferro,M,2,1847-09-30
T000324,1,House,1895-12-02,1897-03-03,NY,Republican,Charles,Towne,M,3,1858-11-21
T000324,2,Senate,1900-01-01,1901-12-31,MN,Democrat,Charles,Towne,M,3,1858-11-21
T000324,3,House,1905-12-04,1907-03-03,NY,Democrat,Charles,Towne,M,3,1858-11-21
T000376,1,House,1901-12-02,1903-03-03,KY,Democrat,South,Trimble,M,3,1864-04-13
T000376,2,House,1903-11-09,1905-03-03,KY,Democrat,South,Trimble,M,3,1864-04-13
T000376,3,House,1905-12-04,1907-03-03,KY,Democrat,South,Trimble,M,3,1864-04-13
T000451,1,House,1905-12-04,1907-03-03,MO,Republican,William,Tyndall,M,1,1862-01-16
V000033,1,House,1903-11-09,1905-03-03,NV,Democrat,Clarence,Van Duzer,M,2,1864-05-04
V000033,2,House,1905-12-04,1907-03-03,NV,Democrat,Clarence,Van Duzer,M,2,1864-05-04
V000065,1,House,1905-12-04,1907-03-03,NJ,Republican,Marshall,Van Winkle,M,1,1869-09-28
W000001,1,House,1899-12-04,1901-03-03,MD,Republican,Frank,Wachter,M,4,1861-09-16
W000001,2,House,1901-12-02,1903-03-03,MD,Republican,Frank,Wachter,M,4,1861-09-16
W000001,3,House,1903-11-09,1905-03-03,MD,Republican,Frank,Wachter,M,4,1861-09-16
W000001,4,House,1905-12-04,1907-03-03,MD,Republican,Frank,Wachter,M,4,1861-09-16
W000011,1,House,1881-12-05,1883-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,2,House,1883-12-03,1885-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,3,House,1891-12-07,1893-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,4,House,1893-08-07,1895-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,5,House,1895-12-02,1897-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,6,House,1897-03-15,1899-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,7,House,1899-12-04,1901-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,8,House,1901-12-02,1903-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,9,House,1903-11-09,1905-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000011,10,House,1905-12-04,1907-03-03,NY,Republican,James,Wadsworth,M,10,1846-10-12
W000160,1,House,1885-12-07,1887-03-03,MO,Republican,William,Warner,M,3,1840-06-11
W000160,2,House,1887-12-05,1889-03-03,MO,Republican,William,Warner,M,3,1840-06-11
W000160,3,Senate,1905-12-04,1911-03-03,MO,Republican,William,Warner,M,3,1840-06-11
W000184,1,House,1905-12-04,1907-03-03,AK,Democrat,Frank,Waskey,M,1,1875-04-20
W000233,1,House,1903-11-09,1905-03-03,OH,Republican,Amos,Webber,M,2,1852-01-21
W000233,2,House,1905-12-04,1907-03-03,OH,Republican,Amos,Webber,M,2,1852-01-21
W000260,1,House,1905-12-04,1907-03-03,MO,Republican,John,Welborn,M,1,1857-11-20
W000322,1,House,1905-12-04,1907-03-03,IL,Republican,Charles,Wharton,M,1,1875-04-22
W000552,1,House,1903-11-09,1905-03-03,OR,Republican,John,Williamson,M,2,1855-11-08
W000552,2,House,1905-12-04,1907-03-03,OR,Republican,John,Williamson,M,2,1855-11-08
W000693,1,House,1905-12-04,1907-03-03,MO,Democrat,Ernest,Wood,M,1,1875-08-24
Z000005,1,House,1897-03-15,1899-03-03,IN,Democrat,William,Zenor,M,5,1846-04-30
Z000005,2,House,1899-12-04,1901-03-03,IN,Democrat,William,Zenor,M,5,1846-04-30
Z000005,3,House,1901-12-02,1903-03-03,IN,Democrat,William,Zenor,M,5,1846-04-30
Z000005,4,House,1903-11-09,1905-03-03,IN,Democrat,William,Zenor,M,5,1846-04-30
Z000005,5,House,1905-12-04,1907-03-03,IN,Democrat,William,Zenor,M,5,1846-04-30
B000386,1,Senate,1906-01-01,1907-03-03,KS,Republican,Alfred,Benson,M,1,1843-07-15
W000435,1,Senate,1868-01-01,1869-03-03,MD,Democrat,William,Whyte,M,3,1824-08-09
W000435,2,Senate,1875-12-06,1881-03-03,MD,Democrat,William,Whyte,M,3,1824-08-09
W000435,3,Senate,1906-01-01,1909-03-03,MD,Democrat,William,Whyte,M,3,1824-08-09
A000019,1,House,1895-12-02,1897-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
A000019,2,House,1897-03-15,1899-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
A000019,3,House,1899-12-04,1901-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
A000019,4,House,1901-12-02,1903-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
A000019,5,House,1903-11-09,1905-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
A000019,6,House,1905-12-04,1907-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
A000019,7,House,1907-12-02,1909-03-03,PA,Republican,Ernest,Acheson,M,7,1855-09-19
B000044,1,House,1891-12-07,1893-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000044,2,House,1893-08-07,1895-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000044,3,House,1895-12-02,1897-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000044,4,House,1897-03-15,1899-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000044,5,House,1899-12-04,1901-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000044,6,Senate,1901-12-02,1907-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000044,7,Senate,1907-12-02,1913-03-03,TX,Democrat,Joseph,Bailey,M,7,1862-10-06
B000118,1,House,1905-12-04,1907-03-03,OH,Republican,Henry,Bannon,M,2,1867-06-05
B000118,2,House,1907-12-02,1909-03-03,OH,Republican,Henry,Bannon,M,2,1867-06-05
B000267,1,House,1907-12-02,1909-03-03,PA,Republican,Joseph,Beale,M,1,1839-03-26
B000297,1,House,1903-11-09,1905-03-03,MN,Republican,James,Bede,M,3,1856-01-13
B000297,2,House,1905-12-04,1907-03-03,MN,Republican,James,Bede,M,3,1856-01-13
B000297,3,House,1907-12-02,1909-03-03,MN,Republican,James,Bede,M,3,1856-01-13
B000481,1,House,1903-11-09,1905-03-03,IA,Republican,Benjamin,Birdsall,M,3,1858-10-26
B000481,2,House,1905-12-04,1907-03-03,IA,Republican,Benjamin,Birdsall,M,3,1858-10-26
B000481,3,House,1907-12-02,1909-03-03,IA,Republican,Benjamin,Birdsall,M,3,1858-10-26
B000623,1,House,1903-11-09,1905-03-03,CO,Republican,Robert,Bonynge,M,3,1863-09-08
B000623,2,House,1905-12-04,1907-03-03,CO,Republican,Robert,Bonynge,M,3,1863-09-08
B000623,3,House,1907-12-02,1909-03-03,CO,Republican,Robert,Bonynge,M,3,1863-09-08
B000670,1,Senate,1907-12-02,1913-03-03,OR,Republican,Jonathan,Bourne,M,1,1855-02-23
B000717,1,House,1907-12-02,1909-03-03,NE,Republican,John,Boyd,M,1,1853-08-08
B000819,1,House,1899-12-04,1901-03-03,IN,Republican,Abraham,Brick,M,5,1860-05-27
B000819,2,House,1901-12-02,1903-03-03,IN,Republican,Abraham,Brick,M,5,1860-05-27
B000819,3,House,1903-11-09,1905-03-03,IN,Republican,Abraham,Brick,M,5,1860-05-27
B000819,4,House,1905-12-04,1907-03-03,IN,Republican,Abraham,Brick,M,5,1860-05-27
B000819,5,House,1907-12-02,1909-03-03,IN,Republican,Abraham,Brick,M,5,1860-05-27
B000827,1,Senate,1907-12-02,1913-03-03,NJ,Republican,Frank,Briggs,M,1,1851-08-12
B000860,1,House,1907-12-02,1909-03-03,PA,Democrat,Joseph,Brodhead,M,1,1859-01-12
B000939,1,Senate,1907-12-02,1913-03-03,NE,Republican,Norris,Brown,M,1,1863-05-02
B000977,1,House,1881-12-05,1883-03-03,PA,National Greenbacker,Charles,Brumm,M,8,1838-06-09
B000977,2,House,1883-12-03,1885-03-03,PA,National Greenbacker,Charles,Brumm,M,8,1838-06-09
B000977,3,House,1885-12-07,1887-03-03,PA,Republican,Charles,Brumm,M,8,1838-06-09
B000977,4,House,1887-12-05,1889-03-03,PA,Republican,Charles,Brumm,M,8,1838-06-09
B000977,5,House,1895-12-02,1897-03-03,PA,Republican,Charles,Brumm,M,8,1838-06-09
B000977,6,House,1897-03-15,1899-03-03,PA,Republican,Charles,Brumm,M,8,1838-06-09
B000977,7,House,1905-12-04,1907-03-03,PA,Republican,Charles,Brumm,M,8,1838-06-09
B000977,8,House,1907-12-02,1909-03-03,PA,Republican,Charles,Brumm,M,8,1838-06-09
B000979,1,House,1897-03-15,1899-03-03,AR,Democrat,Stephen,Brundidge,M,6,1857-01-01
B000979,2,House,1899-12-04,1901-03-03,AR,Democrat,Stephen,Brundidge,M,6,1857-01-01
B000979,3,House,1901-12-02,1903-03-03,AR,Democrat,Stephen,Brundidge,M,6,1857-01-01
B000979,4,House,1903-11-09,1905-03-03,AR,Democrat,Stephen,Brundidge,M,6,1857-01-01
B000979,5,House,1905-12-04,1907-03-03,AR,Democrat,Stephen,Brundidge,M,6,1857-01-01
B000979,6,House,1907-12-02,1909-03-03,AR,Democrat,Stephen,Brundidge,M,6,1857-01-01
B000994,1,Senate,1907-12-02,1909-03-03,FL,Democrat,William,Bryan,M,1,1876-10-10
B001125,1,Senate,1901-12-02,1907-03-03,NH,Republican,Henry,Burnham,M,2,1844-11-08
B001125,2,Senate,1907-12-02,1913-03-03,NH,Republican,Henry,Burnham,M,2,1844-11-08
B001151,1,House,1905-12-04,1907-03-03,DE,Republican,Hiram,Burton,M,2,1841-11-13
B001151,2,House,1907-12-02,1909-03-03,DE,Republican,Hiram,Burton,M,2,1841-11-13
C000029,1,House,1899-12-04,1901-03-03,IL,Democrat,Ben,Caldwell,M,4,1848-08-02
C000029,2,House,1901-12-02,1903-03-03,IL,Democrat,Ben,Caldwell,M,4,1848-08-02
C000029,3,House,1903-11-09,1905-03-03,IL,Democrat,Ben,Caldwell,M,4,1848-08-02
C000029,4,House,1907-12-02,1909-03-03,IL,Democrat,Ben,Caldwell,M,4,1848-08-02
C000042,1,House,1907-12-02,1909-03-03,AK,Independent,Thomas,Cale,M,1,1848-09-17
C000235,1,House,1901-12-02,1903-03-03,PA,Republican,Henry,Cassel,M,4,1855-10-19
C000235,2,House,1903-11-09,1905-03-03,PA,Republican,Henry,Cassel,M,4,1855-10-19
C000235,3,House,1905-12-04,1907-03-03,PA,Republican,Henry,Cassel,M,4,1855-10-19
C000235,4,House,1907-12-02,1909-03-03,PA,Republican,Henry,Cassel,M,4,1855-10-19
C000256,1,House,1907-12-02,1909-03-03,MO,Republican,Henry,Caulfield,M,1,1873-12-09
C000301,1,House,1905-12-04,1907-03-03,IN,Republican,John,Chaney,M,2,1853-02-01
C000301,2,House,1907-12-02,1909-03-03,IN,Republican,John,Chaney,M,2,1853-02-01
C000690,1,House,1899-12-04,1901-03-03,IA,Republican,James,Conner,M,5,1851-01-27
C000690,2,House,1901-12-02,1903-03-03,IA,Republican,James,Conner,M,5,1851-01-27
C000690,3,House,1903-11-09,1905-03-03,IA,Republican,James,Conner,M,5,1851-01-27
C000690,4,House,1905-12-04,1907-03-03,IA,Republican,James,Conner,M,5,1851-01-27
C000690,5,House,1907-12-02,1909-03-03,IA,Republican,James,Conner,M,5,1851-01-27
C000717,1,House,1907-12-02,1909-03-03,CO,Republican,George,Cook,M,1,1851-11-10
C000761,1,House,1893-08-07,1895-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000761,2,House,1895-12-02,1897-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000761,3,House,1897-03-15,1899-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000761,4,House,1899-12-04,1901-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000761,5,House,1901-12-02,1903-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000761,6,House,1903-11-09,1905-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000761,7,House,1907-12-02,1909-03-03,TX,Democrat,Samuel,Cooper,M,7,1850-05-30
C000811,1,House,1893-08-07,1895-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,2,House,1895-12-02,1897-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,3,House,1897-03-15,1899-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,4,House,1899-12-04,1901-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,5,House,1901-12-02,1903-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,6,House,1903-11-09,1905-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,7,House,1905-12-04,1907-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000811,8,House,1907-12-02,1909-03-03,IA,Republican,Robert,Cousins,M,8,1859-01-31
C000875,1,Senate,1904-01-01,1907-03-03,MA,Republican,Winthrop,Crane,M,2,1853-04-23
C000875,2,Senate,1907-12-02,1913-03-03,MA,Republican,Winthrop,Crane,M,2,1853-04-23
C000896,1,House,1891-12-07,1893-03-03,NC,Democrat,William,Crawford,M,4,1856-06-01
C000896,2,House,1893-08-07,1895-03-03,NC,Democrat,William,Crawford,M,4,1856-06-01
C000896,3,House,1899-12-04,1901-03-03,NC,Democrat,William,Crawford,M,4,1856-06-01
C000896,4,House,1907-12-02,1909-03-03,NC,Democrat,William,Crawford,M,4,1856-06-01
C000973,1,House,1865-12-04,1867-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,2,House,1867-03-04,1869-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,3,House,1869-03-04,1871-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,4,Senate,1883-12-03,1889-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,5,Senate,1889-12-02,1895-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,6,Senate,1895-12-02,1901-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,7,Senate,1901-12-02,1907-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
C000973,8,Senate,1907-12-02,1913-03-03,IL,Republican,Shelby,Cullom,M,8,1829-11-22
D000060,1,House,1901-12-02,1903-03-03,MI,Republican,Archibald,Darragh,M,4,1840-12-23
D000060,2,House,1903-11-09,1905-03-03,MI,Republican,Archibald,Darragh,M,4,1840-12-23
D000060,3,House,1905-12-04,1907-03-03,MI,Republican,Archibald,Darragh,M,4,1840-12-23
D000060,4,House,1907-12-02,1909-03-03,MI,Republican,Archibald,Darragh,M,4,1840-12-23
D000081,1,House,1893-08-07,1895-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000081,2,House,1897-03-15,1899-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000081,3,House,1899-12-04,1901-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000081,4,House,1901-12-02,1903-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000081,5,House,1903-11-09,1905-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000081,6,House,1905-12-04,1907-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000081,7,House,1907-12-02,1909-03-03,LA,Democrat,Robert,Davey,M,7,1853-10-22
D000112,1,Senate,1907-12-02,1913-03-03,AR,Democrat,Jeff,Davis,M,1,1862-05-06
D000146,1,House,1905-12-04,1907-03-03,OH,Republican,Beman,Dawes,M,2,1870-01-14
D000146,2,House,1907-12-02,1909-03-03,OH,Republican,Beman,Dawes,M,2,1870-01-14
D000372,1,House,1903-11-09,1905-03-03,MT,Republican,Joseph,Dixon,M,3,1867-07-31
D000372,2,House,1905-12-04,1907-03-03,MT,Republican,Joseph,Dixon,M,3,1867-07-31
D000372,3,Senate,1907-12-02,1913-03-03,MT,Republican,Joseph,Dixon,M,3,1867-07-31
D000404,1,House,1889-12-02,1891-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000404,2,House,1891-12-07,1893-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000404,3,House,1893-08-07,1895-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000404,4,House,1895-12-02,1897-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000404,5,House,1897-03-15,1899-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000404,6,Senate,1900-01-01,1907-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000404,7,Senate,1907-12-02,1911-03-03,IA,Republican,Jonathan,Dolliver,M,7,1858-02-06
D000557,1,House,1903-11-09,1905-03-03,NY,Republican,Charles,Dunwell,M,3,1852-02-13
D000557,2,House,1905-12-04,1907-03-03,NY,Republican,Charles,Dunwell,M,3,1852-02-13
D000557,3,House,1907-12-02,1909-03-03,NY,Republican,Charles,Dunwell,M,3,1852-02-13
E000110,1,House,1873-12-01,1875-03-03,NM,Republican,Stephen,Elkins,M,5,1841-09-26
E000110,2,House,1875-12-06,1877-03-03,NM,Republican,Stephen,Elkins,M,5,1841-09-26
